File Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Random guess;Random distance;Random hit;Predictor guess;Predictor distance;Predictor hit;Profile guess;Profile distance;Profile hit;Benchmark link
extr_reactosdllwin32oleaut32typelib.c_hash_guid.c;1;5;6;1;9;"2;3;9;0;11";"9;3;11;0;2";6;0,4000;"2;3;9;0;11";0;1,0000;"2;3;9;0;11";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32oleaut32typelib.c_hash_guid.c
extr_reactosdllwin32rsaenhimplglue.c_reverse_bytes.c;0;5;6;1;6;"2;19;4;0;21";"19;4;21;0;2";5;0,5000;"2;19;4;0;21";0;1,0000;"2;19;4;0;21";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32rsaenhimplglue.c_reverse_bytes.c
extr_reactosdllwin32rsaenhmpi.c_bn_reverse.c;0;4;5;1;6;"3;5;0;18";"5;18;0;3";4;0,3333;"3;5;0;18";0;1,0000;"3;5;0;18";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32rsaenhmpi.c_bn_reverse.c
extr_reactosdllwin32usp10bidi.c_reverse.c;0;5;6;1;6;"3;16;5;0;18";"16;5;18;0;3";5;0,5000;"3;16;5;0;18";0;1,0000;"3;16;5;0;18";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10bidi.c_reverse.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;0;13;17;0;256;"9;10;20;25;37;38;39;0;41;10_14.ce;10_14.crit_edge1;14;31";"10_14.crit_edge1;37;38;20;9;14;31;0;41;10;10_14.ce;39;25";41;0,4744;"9;38;39;10;14;10_14.ce;10_14.crit_edge1;20;37;25;31;41;0";29;0,6282;"9;10;20;25;37;38;39;0;41;10_14.ce;10_14.crit_edge1;14;31";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;1;13;17;0;11;"9;10;20;25;37;38;39;0;41;10_14.ce;10_14.crit_edge1;14;31";"10_14.crit_edge1;37;38;20;9;14;31;0;41;10;10_14.ce;39;25";41;0,4744;"9;38;39;10;14;10_14.ce;10_14.crit_edge1;20;37;25;31;41;0";29;0,6282;"9;10;20;25;37;38;39;0;41;10_14.ce;10_14.crit_edge1;14;31";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c;2;13;17;0;1;"0;41;9;10;10_14.ce;10_14.crit_edge1;14;20;25;31;37;38;39";"10_14.crit_edge1;37;38;20;9;14;31;0;41;10;10_14.ce;39;25";41;0,4744;"9;38;39;10;14;10_14.ce;10_14.crit_edge1;20;37;25;31;41;0";43;0,4487;"9;10;20;25;37;38;39;0;41;10_14.ce;10_14.crit_edge1;14;31";32;0,5897;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_ContextualShape_Control.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;0;30;40;0;256;"6;67;68;7;7_67.ce;0;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66";"7;46_62.ce;67;38;14;66;63;25;7_67.ce;22;42;25_38.ce;56;42_62.ce;62;68;23_38.ce;44_62.ce;40;6;0;23;27;15;17_63.ce;70;44;46;17;64";213;0,5103;"23;38;40;23_38.ce;25;25_38.ce;27;15;17;63;64;17_63.ce;22;42;62;42_62.ce;44;44_62.ce;46;6;67;68;7;56;7_67.ce;46_62.ce;14;66;0;70";226;0,4805;"6;67;68;7;7_67.ce;0;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;1;30;40;0;11;"6;67;68;7;7_67.ce;0;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66";"7;46_62.ce;67;38;14;66;63;25;7_67.ce;22;42;25_38.ce;56;42_62.ce;62;68;23_38.ce;44_62.ce;40;6;0;23;27;15;17_63.ce;70;44;46;17;64";213;0,5103;"23;38;40;23_38.ce;25;25_38.ce;27;15;17;63;64;17_63.ce;22;42;62;42_62.ce;44;44_62.ce;46;6;67;68;7;56;7_67.ce;46_62.ce;14;66;0;70";226;0,4805;"6;67;68;7;7_67.ce;0;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c;2;30;40;0;1;"0;6;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66;67;68;7;7_67.ce";"7;46_62.ce;67;38;14;66;63;25;7_67.ce;22;42;25_38.ce;56;42_62.ce;62;68;23_38.ce;44_62.ce;40;6;0;23;27;15;17_63.ce;70;44;46;17;64";276;0,3655;"23;38;40;23_38.ce;25;25_38.ce;27;15;17;63;64;17_63.ce;22;42;62;42_62.ce;44;44_62.ce;46;6;67;68;7;56;7_67.ce;46_62.ce;14;66;0;70";173;0,6023;"6;67;68;7;7_67.ce;0;70;14;15;17;17_63.ce;22;23;23_38.ce;25;25_38.ce;27;38;40;42;42_62.ce;44;44_62.ce;46;46_62.ce;56;62;63;64;66";101;0,7678;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32usp10shape.c_UpdateClustersFromGlyphProp.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;0;5;6;0;1;"0;2;7;4;5";"5;4;7;0;2";9;0,1000;"2;4;5;0;7";5;0,5000;"0;2;7;4;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;1;5;6;1;2;"2;0;4;5;7";"5;4;7;0;2";8;0,2000;"2;4;5;0;7";2;0,8000;"0;2;7;4;5";3;0,7000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;2;5;6;0;1;"0;2;7;4;5";"5;4;7;0;2";9;0,1000;"2;4;5;0;7";5;0,5000;"0;2;7;4;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c
extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c;0;4;5;0;1;"0;3;9;5";"5;9;0;3";5;0,1667;"3;5;0;9";3;0,5000;"0;3;9;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c;1;4;5;0;1;"0;3;9;5";"5;9;0;3";5;0,1667;"3;5;0;9";3;0,5000;"0;3;9;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32vbscriptregexp.c_WriteCompactIndex.c
extr_reactosdllwin32versionversion.c_push_language.c;0;8;10;0;11;"4;11;12;5;0;14;18;10";"5;10;0;12;11;14;18;4";17;0,3929;"4;5;11;12;0;18;14;10";3;0,8929;"4;11;12;5;0;14;18;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32versionversion.c_push_language.c
extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c;0;5;6;1;256;"4;11;5;0;13";"11;5;13;0;4";5;0,5000;"4;11;5;0;13";0;1,0000;"4;11;5;0;13";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c
extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c;1;5;6;1;11;"4;11;5;0;13";"11;5;13;0;4";5;0,5000;"4;11;5;0;13";0;1,0000;"4;11;5;0;13";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c
extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c;0;11;14;0;256;"9;10;32;35;36;32_35.ce;0;34;38;39;31";"31;38;39;34;9;32_35.ce;36;0;35;10;32";45;0,1818;"9;10;32;35;36;32_35.ce;34;0;39;38;31";2;0,9636;"9;10;32;35;36;32_35.ce;0;34;38;39;31";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c
extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c;1;11;14;0;11;"9;10;32;35;36;32_35.ce;0;34;38;39;31";"31;38;39;34;9;32_35.ce;36;0;35;10;32";45;0,1818;"9;10;32;35;36;32_35.ce;34;0;39;38;31";2;0,9636;"9;10;32;35;36;32_35.ce;0;34;38;39;31";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsconverter.c_rgb_to_palette_index.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c;0;13;17;0;256;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";"6_19.ce;18;19;12;4;10_18.ce;12_18.ce;0;22;6;10;20;12_19.ce";48;0,3846;"4;19;20;6;10;18;12;6_19.ce;10_18.ce;12_18.ce;12_19.ce;0;22";17;0,7821;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c;1;13;17;0;11;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";"6_19.ce;18;19;12;4;10_18.ce;12_18.ce;0;22;6;10;20;12_19.ce";48;0,3846;"4;19;20;6;10;18;12;6_19.ce;10_18.ce;12_18.ce;12_19.ce;0;22";17;0,7821;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_count.c
extr_reactosdllwin32windowscodecspalette.c_find_box_max_score.c;0;13;17;0;11;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";"6_19.ce;18;19;12;4;10_18.ce;12_18.ce;0;22;6;10;20;12_19.ce";48;0,3846;"4;19;20;6;10;18;12;6_19.ce;10_18.ce;12_18.ce;12_19.ce;0;22";17;0,7821;"4;10;19;20;6;12;12_19.ce;0;10_18.ce;18;22;12_18.ce;6_19.ce";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecspalette.c_find_box_max_score.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;0;8;10;0;7;"1;2;6;7;0;5;9;9.le";"2;5;0;7;6;9.le;9;1";14;0,5000;"1;2;6;7;0;9;9.le;5";2;0,9286;"1;2;6;7;0;5;9;9.le";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;1;8;10;0;8;"1;2;6;7;0;5;9;9.le";"2;5;0;7;6;9.le;9;1";14;0,5000;"1;2;6;7;0;9;9.le;5";2;0,9286;"1;2;6;7;0;5;9;9.le";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdllwin32windowscodecsungif.c_BitSize.c;2;8;10;0;4;"1;2;6;7;0;5;9;9.le";"2;5;0;7;6;9.le;9;1";14;0,5000;"1;2;6;7;0;9;9.le;5";2;0,9286;"1;2;6;7;0;5;9;9.le";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdllwin32windowscodecsungif.c_BitSize.c
extr_reactosdriversbusacpiacpicatablestbprint.c_AcpiTbChecksum.c;0;4;5;1;11;"4;6;0;10";"6;10;0;4";4;0,3333;"4;6;0;10";0;1,0000;"4;6;0;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosdriversbusacpiacpicatablestbprint.c_AcpiTbChecksum.c
extr_reactoshalhalx86apictsc.c_DoLinearRegression.c;0;5;6;1;11;"8;10;19;0;21";"19;10;21;0;8";6;0,4000;"8;10;19;0;21";0;1,0000;"8;10;19;0;21";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactoshalhalx86apictsc.c_DoLinearRegression.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;0;14;18;0;11;"22;24;16;3;3_9.ce;9;16_3.ce;0;19;21;28;29;19_29.ce;5";"3_9.ce;21;0;16;9;16_3.ce;19;24;5;19_29.ce;22;28;29;3";41;0,5495;"16;3;9;16_3.ce;22;24;3_9.ce;5;0;19;29;21;28;19_29.ce";18;0,8022;"22;24;16;3;3_9.ce;9;16_3.ce;0;19;21;28;29;19_29.ce;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;1;14;18;0;11;"22;24;16;3;3_9.ce;9;16_3.ce;0;19;21;28;29;19_29.ce;5";"3_9.ce;21;0;16;9;16_3.ce;19;24;5;19_29.ce;22;28;29;3";41;0,5495;"16;3;9;16_3.ce;22;24;3_9.ce;5;0;19;29;21;28;19_29.ce";18;0,8022;"22;24;16;3;3_9.ce;9;16_3.ce;0;19;21;28;29;19_29.ce;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c;2;14;18;0;12;"22;24;16;3;3_9.ce;9;0;16_3.ce;19;21;28;29;19_29.ce;5";"3_9.ce;21;0;16;9;16_3.ce;19;24;5;19_29.ce;22;28;29;3";40;0,5604;"16;3;9;16_3.ce;22;24;3_9.ce;5;0;19;29;21;28;19_29.ce";19;0,7912;"22;24;16;3;3_9.ce;9;16_3.ce;0;19;21;28;29;19_29.ce;5";1;0,9890;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsdevutilscdmakecdmake.c_edit_with_commas.c
extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccmp.c;0;8;10;0;17;"3;13;14;4;4_13.ce;0;16;12";"4;4_13.ce;0;13;12;14;16;3";15;0,4643;"3;13;14;4;12;4_13.ce;0;16";3;0,8929;"3;13;14;4;4_13.ce;0;16;12";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccmp.c
extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccpy.c;0;5;6;1;17;"2;3;9;0;11";"9;3;11;0;2";6;0,4000;"2;3;9;0;11";0;1,0000;"2;3;9;0;11";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnetdhcpdsrcutilsmacutils.c_maccpy.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopsecure.c_reverse.c;0;5;6;1;6;"3;16;5;0;19";"16;5;19;0;3";5;0,5000;"3;16;5;0;19";0;1,0000;"3;16;5;0;19";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopsecure.c_reverse.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c;0;7;9;1;32;"7;9;36;38;0;35;43";"35;9;36;43;7;38;0";10;0,5238;"36;7;38;9;0;35;43";3;0,8571;"7;9;36;38;0;35;43";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c;1;7;9;1;3;"36;38;7;0;35;43;9";"35;9;36;43;7;38;0";13;0,3810;"36;7;38;9;0;35;43";4;0,8095;"7;9;36;38;0;35;43";7;0,6667;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_mem.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c;0;7;9;1;32;"12;15;42;44;0;41;49";"41;15;42;49;12;44;0";10;0,5238;"12;42;15;44;0;41;49";1;0,9524;"12;15;42;44;0;41;49";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c;1;7;9;1;3;"42;12;44;0;15;41;49";"41;15;42;49;12;44;0";12;0,4286;"12;42;15;44;0;41;49";3;0,8571;"12;15;42;44;0;41;49";4;0,8095;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopuiportssvgawin.c_copy_memb.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c;0;5;6;1;7;"2;4;4_2.ce;0;7";"4_2.ce;4;7;0;2";6;0,4000;"2;4;4_2.ce;0;7";0;1,0000;"2;4;4_2.ce;0;7";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c;1;5;6;1;8;"2;4;4_2.ce;0;7";"4_2.ce;4;7;0;2";6;0,4000;"2;4;4_2.ce;0;7";0;1,0000;"2;4;4_2.ce;0;7";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c
extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c;2;5;6;1;4;"2;4;4_2.ce;0;7";"4_2.ce;4;7;0;2";6;0,4000;"2;4;4_2.ce;0;7";0;1,0000;"2;4;4_2.ce;0;7";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappsapplicationsnettsclientrdesktopxwin.c_calculate_mask_weight.c
extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c;0;8;10;0;13;"2;13;14;4;0;16;17;10";"4;10;0;14;13;16;17;2";17;0,3929;"2;4;13;14;0;17;16;10";3;0,8929;"2;13;14;4;0;16;17;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c
extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c;1;8;10;0;13;"2;13;14;4;0;16;17;10";"4;10;0;14;13;16;17;2";17;0,3929;"2;4;13;14;0;17;16;10";3;0,8929;"2;13;14;4;0;16;17;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c
extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c;2;8;10;0;13;"2;13;14;4;0;16;17;10";"4;10;0;14;13;16;17;2";17;0,3929;"2;4;13;14;0;17;16;10";3;0,8929;"2;13;14;4;0;16;17;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrosappslibvfdlibvfdfat.c_SelectDosBpb.c
extr_reactosmodulesrostestsapitestsgdi32GetFontResourceInfoW.c_ReplaceChars.c;0;7;9;0;11;"5;10;6;6_10.ce;0;13;9";"6_10.ce;6;9;13;5;10;0";12;0,4286;"5;10;6;6_10.ce;9;0;13";2;0,9048;"5;10;6;6_10.ce;0;13;9";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrostestsapitestsgdi32GetFontResourceInfoW.c_ReplaceChars.c
extr_reactosmodulesrostestsdibtestspalbitbltpal.c_GeneratePalette.c;0;5;6;1;257;"1;15;2;0;17";"15;2;17;0;1";5;0,5000;"1;15;2;0;17";0;1,0000;"1;15;2;0;17";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrostestsdibtestspalbitbltpal.c_GeneratePalette.c
extr_reactosmodulesrostestswinetestsdplayxdplayx.c_dpid2char.c;0;10;13;0;11;"7;16;17;9;0;19;20;6;13;5";"6;20;0;13;9;16;17;5;7;19";29;0,3556;"7;9;16;17;0;20;5;6;19;13";7;0,8444;"7;16;17;9;0;19;20;6;13;5";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrostestswinetestsdplayxdplayx.c_dpid2char.c
extr_reactosmodulesrostestswinetestsuser32win.c_window_to_index.c;0;11;14;0;11;"4;11;17;18;5;0;20;20.le;21;10;16";"10;20;21;17;4;16;20.le;0;18;5;11";38;0,3091;"4;5;11;17;18;0;21;20;20.le;10;16";5;0,9091;"4;11;17;18;5;0;20;20.le;21;10;16";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactosmodulesrostestswinetestsuser32win.c_window_to_index.c
extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c;0;11;14;0;7;"2;3;3_8.ce;8;9;0;11;11_15.ce;15;14;6";"3_8.ce;14;15;9;2;8;11_15.ce;0;11;3;6";26;0,5273;"2;3;8;9;3_8.ce;6;0;11;15;11_15.ce;14";8;0,8545;"2;3;3_8.ce;8;9;0;11;11_15.ce;15;14;6";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c
extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c;1;11;14;0;7;"2;3;6;8;9;0;11;14;15;11_15.ce;3_8.ce";"3_8.ce;14;15;9;2;8;11_15.ce;0;11;3;6";38;0,3091;"2;3;8;9;3_8.ce;6;0;11;15;11_15.ce;14";10;0,8182;"2;3;3_8.ce;8;9;0;11;11_15.ce;15;14;6";18;0,6727;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c
extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c;2;11;14;0;7;"2;3;3_8.ce;8;9;0;11;11_15.ce;15;14;6";"3_8.ce;14;15;9;2;8;11_15.ce;0;11;3;6";26;0,5273;"2;3;8;9;3_8.ce;6;0;11;15;11_15.ce;14";8;0,8545;"2;3;3_8.ce;8;9;0;11;11_15.ce;15;14;6";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartyadnsclientadh-query.c_check_status.c
extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c;0;12;15;0;256;"9;11;11_18.ce;18;19;7;0;21;23;25;8;15";"8;21;0;11_18.ce;11;15;18;25;9;19;23;7";38;0,4242;"9;11;18;19;11_18.ce;15;7;21;23;8;0;25";12;0,8182;"9;11;11_18.ce;18;19;7;0;21;23;25;8;15";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c
extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c;1;12;15;0;11;"9;11;11_18.ce;18;19;7;0;21;23;25;8;15";"8;21;0;11_18.ce;11;15;18;25;9;19;23;7";38;0,4242;"9;11;18;19;11_18.ce;15;7;21;23;8;0;25";12;0,8182;"9;11;11_18.ce;18;19;7;0;21;23;25;8;15";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c
extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c;2;12;15;0;2;"7;0;21;23;25;8;9;11;11_18.ce;15;18;19";"8;21;0;11_18.ce;11;15;18;25;9;19;23;7";32;0,5152;"9;11;18;19;11_18.ce;15;7;21;23;8;0;25";44;0,3333;"9;11;11_18.ce;18;19;7;0;21;23;25;8;15";32;0,5152;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartybzip2huffman.c_BZ2_hbAssignCodes.c
extr_reactossdklib3rdpartyfreetypesrcpcfpcfread.c_pcf_has_table_type.c;0;8;10;0;11;"4;12;13;5;0;15;17;10";"5;10;0;13;12;15;17;4";17;0,3929;"4;5;12;13;0;17;15;10";3;0,8929;"4;12;13;5;0;15;17;10";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartyfreetypesrcpcfpcfread.c_pcf_has_table_type.c
extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c_my_ltoa.c;0;11;14;0;3;"22;9;11;18;25;0;20;21;29;8;6";"9;25;29;20;6;18;22;0;21;8;11";25;0,5455;"22;25;9;11;18;0;21;29;20;8;6";5;0,9091;"22;9;11;18;25;0;20;21;29;8;6";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklib3rdpartystlportsrcc_locale_win32c_locale_win32.c_my_ltoa.c
extr_reactossdklibcrtstdlibswab.c__swab.c;0;7;9;0;128;"7;10;0;18;19;5;0_19.ce";"7;5;10;19;0_19.ce;18;0";9;0,5714;"7;10;0;19;0_19.ce;18;5";3;0,8571;"7;10;0;18;19;5;0_19.ce";0;1,0000;https://github.com/lac-dcc/hydra/blob/main/Benchmark/Jotai/extr_reactossdklibcrtstdlibswab.c__swab.c
